index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2024-08/01/streit-vor-gericht-um-heckenschnitt-am-radweg,https://www.zeit.de/news/2024-08/01/streit-vor-gericht-um-heckenschnitt-am-radweg,0,www.zeit.de,Hohe Kosten: Streit vor Gericht um Heckenschnitt am Radweg,Hier finden Sie Informationen zu dem Thema „Hohe Kosten“. Lesen Sie jetzt „Streit vor Gericht um Heckenschnitt am Radweg“.,https://img.zeit.de/news/2024-08/01/streit-vor-gericht-um-heckenschnitt-am-radweg-image-group/wide__1300x731,2024-08-01T01:30:38Z,,Ein Grundstücksbesitzer aus dem Kreis Coesfeld und das Land Nordrhein-Westfalen streiten sich am Donnerstag (11.00 Uhr) vor dem Verwaltungsgericht Münster. Dabei geht es um hohe Kosten für das Beschn… [+704 chars],,de,'Hohe Kosten'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/hohe-kosten--streit-vor-gericht-um-heckenschnitt-am-radweg-34936730.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/hohe-kosten--streit-vor-gericht-um-heckenschnitt-am-radweg-34936730.html,0,www.stern.de,Hohe Kosten: Streit vor Gericht um Heckenschnitt am Radweg,"Wer muss Äste, Sträucher und Hecken beschneiden, die in einen öffentlichen Radweg ragen? Ein Grundstücksbesitzer aus dem Kreis Coesfeld will eine Rechnung über fast 3000 Euro nicht zahlen.",https://image.stern.de/34936732/t/YK/v1/w1440/r1.7778/-/01--ktuapmzgwhv1axw800h600jpeg---372692329fa083fc.jpg,2024-08-01T01:30:38Z,,"Wer muss Äste, Sträucher und Hecken beschneiden, die in einen öffentlichen Radweg ragen? Ein Grundstücksbesitzer aus dem Kreis Coesfeld will eine Rechnung über fast 3000 Euro nicht zahlen.
Ein Grund… [+863 chars]",,de,'Hohe Kosten'
https://www.zeit.de/news/2024-08/01/angst-vor-weiteren-krawallen-in-grossbritannien,https://www.zeit.de/news/2024-08/01/angst-vor-weiteren-krawallen-in-grossbritannien,0,www.zeit.de,Bluttat in England: Angst vor weiteren Krawallen in Großbritannien,Hier finden Sie Informationen zu dem Thema „Bluttat in England“. Lesen Sie jetzt „Angst vor weiteren Krawallen in Großbritannien“.,https://img.zeit.de/news/2024-08/01/angst-vor-weiteren-krawallen-in-grossbritannien-image-group/wide__1300x731,2024-08-01T08:03:56Z,,Nach der zweiten Krawallnacht in Folge wegen der Bluttat von Southport wächst in Großbritannien die Angst vor weiteren gewalttätigen Protesten von Rechtsradikalen. Premierminister Keir Starmer will s… [+2740 chars],,de,'Angst'
https://www.zeit.de/politik/ausland/2024-07/student-russland-kritik-gefaengnis-abschiebung,https://www.zeit.de/politik/ausland/2024-07/student-russland-kritik-gefaengnis-abschiebung,0,www.zeit.de,Student in Russland: Vom Hörsaal ins Exil,Sergey Gulko war einer der besten Studenten seines Jahrgangs. Dann melden ihn seine Moskauer Kommilitonen den russischen Behörden. Die Geschichte einer Denunziation.,https://img.zeit.de/politik/ausland/2024-07/student-russland-kritik-gefaengnis-abschiebung-2/wide__1300x731,2024-08-01T09:30:02Z,,"Es ist eine Chatnachricht, die alles verändert. Am 16. März dieses Jahres, um kurz nach ein Uhr nachts, meldet sich eine Frau über
Telegram bei Sergey Gulko. Ihr Name ist der Redaktion bekannt, er s… [+653 chars]",,de,'Russland'
https://www.faz.net/aktuell/politik/ausland/russland-und-amerika-vereinbaren-gefangenenaustausch-19893051.html,https://www.faz.net/aktuell/politik/ausland/russland-und-amerika-vereinbaren-gefangenenaustausch-19893051.html,0,www.faz.net,Russland und USA vereinbaren Gefangenenaustausch,Laut amerikanischen Medienberichten hat Russland offenbar einem Gefangenenaustausch zugestimmt. Der US-Reporter Evan Gershkovich und der frühere Marinesoldat Paul Whelan sollen freigelassen werden.,https://media1.faz.net/ppmedia/aktuell/3074905372/1.9893027/facebook_teaser/gershkovich-am-19-juli-vor.jpg,2024-08-01T12:48:23Z,,Der amerikanische Sender ABC beruft sich auf einen hohen Vertreter der Biden-Regierung. An dem Austausch sind demnach mehrere Länder beteiligt. Die amerikanische Nachrichtenagentur Bloomberg berichte… [+931 chars],,de,'Russland'
https://www.zeit.de/politik/ausland/2024-08/russland-gefangenenaustausch-evan-gershkovich-tiergartenmoerder-politische-haeftlinge,https://www.zeit.de/politik/ausland/2024-08/russland-gefangenenaustausch-evan-gershkovich-tiergartenmoerder-politische-haeftlinge,0,www.zeit.de,Evan Gershkovich: Gefangenenaustausch mit Russland steht bevor,Im Rahmen eines größeren Deals soll unter anderem US-Reporter Evan Gershkovich freikommen. Nach ZEIT-Informationen soll der Austausch im Laufe des Tages stattfinden.,https://img.zeit.de/politik/ausland/2024-08/russland-gefangenenaustausch-evan-gershkovich-tiergartenmoerder/wide__1300x731,2024-08-01T13:16:17Z,,Ein Gefangenenaustausch mit Russland steht nach Informationen der ZEIT unmittelbar bevor. Am Nachmittag sollen mehrere in Russland inhaftierte Personen gegen im Ausland inhaftierte Russen ausgetausch… [+3482 chars],,de,'Russland'
https://www.zeit.de/news/2024-08/01/medien-gefangenenaustausch-zwischen-usa-und-russland-laeuft,https://www.zeit.de/news/2024-08/01/medien-gefangenenaustausch-zwischen-usa-und-russland-laeuft,0,www.zeit.de,Internationaler Deal: Medien: Gefangenenaustausch zwischen USA und Russland läuft,Hier finden Sie Informationen zu dem Thema „Internationaler Deal“. Lesen Sie jetzt „Medien: Gefangenenaustausch zwischen USA und Russland läuft“.,https://img.zeit.de/news/2024-08/01/medien-gefangenenaustausch-zwischen-usa-und-russland-laeuft-image-group/wide__1300x731,2024-08-01T13:44:00Z,,Medienberichten zufolge ist ein großer Gefangenenaustausch zwischen den USA und Russland im Gange. Das berichtete die Nachrichtenagentur AP unter Berufung auf eine nicht namentlich genannte Quelle. U… [+3525 chars],,de,'Russland'
https://www.tagesschau.de/ausland/gefangenenaustausch-russland-100.html,https://www.tagesschau.de/ausland/gefangenenaustausch-russland-100.html,0,www.tagesschau.de,Großer Gefangenenaustausch mit Russland angelaufen,"Zwischen westlichen Staaten und Russland ist ein großer Gefangenenaustausch angelaufen. Das teilte das türkische Präsidialamt mit. Demnach umfasst der Austausch 26 Gefangene, unter anderem aus den USA und Deutschland.",https://images.tagesschau.de/image/57272446-877f-4e13-80c0-e34bd0f1bf0c/AAABkQ5PIh8/AAABjwnlFvA/16x9-1280/ankara-flugzeug-100.jpg,2024-08-01T14:30:00Z,,"Stand: 01.08.2024 16:30 Uhr
Zwischen westlichen Staaten und Russland ist ein großer Gefangenenaustausch angelaufen. Das teilte das türkische Präsidialamt mit. Demnach umfasst der Austausch 26 Gefang… [+1588 chars]",,de,'Russland'
https://www.faz.net/aktuell/politik/ukraine/gefangenenaustausch-mit-putin-ein-verhaengnisvoller-fehler-19893693.html,https://www.faz.net/aktuell/politik/ukraine/gefangenenaustausch-mit-putin-ein-verhaengnisvoller-fehler-19893693.html,0,www.faz.net,Kommentar zum Gefangenaustausch: Ein verhängnisvoller Fehler,"Für Putins Geiseln ist die Freilassung ein Glück. Der Preis, den der Westen dafür zahlt, ist jedoch hoch. Nun steht fest, dass er sich einem Erpresser fügt.",https://media1.faz.net/ppmedia/aktuell/405719971/1.9893773/facebook_teaser/hat-gut-lachen-der-russische.jpg,2024-08-01T14:49:04Z,,"Man kann sich über und für jede der Geiseln freuen, die aus der Gefangenschaft in Putins Kerkern freikommen. Sie saßen dort nicht, damit der Gerechtigkeit Genüge getan wird.
Sie waren unter fadensch… [+1880 chars]",,de,'Putin'
https://www.zeit.de/politik/ausland/2024-08/russland-laesst-politische-haeftlinge-gegen-tiergartenmoerder-frei,https://www.zeit.de/politik/ausland/2024-08/russland-laesst-politische-haeftlinge-gegen-tiergartenmoerder-frei,0,www.zeit.de,Russland lässt politische Häftlinge gegen Tiergartenmörder frei,"Der Reporter Evan Gershkovich, der Politiker Wladimir Kara-Mursa und 14 weitere Gefangene sind freigelassen worden. Im Gegenzug erhält Russland acht inhaftierte Agenten.",https://img.zeit.de/politik/ausland/2024-08/gefangenenaustausch-russland-usa/wide__1300x731,2024-08-01T15:49:29Z,,"Der US-Reporter Evan Gershkovich, die Oppositionspolitiker Wladimir Kara-Mursa und Ilja Jaschin sowie 13 weitere bisher in Russland und Belarus inhaftierte Personen sind freigekommen. Im Gegenzug wur… [+2805 chars]",,de,'Russland'
